Survey Version,Date Added To Spreadsheet,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,2,2b,3,4,5,6,7,8,8_8_TEXT,9,9_7_TEXT,10,10_8_TEXT,11,11_6_TEXT,12_1,12_2,12_3,12_4,12_5,12_6,12_7,12_8,12_8_TEXT,12_9,13_1,13_2,13_3,13_4,13_5,13_6,13_7,13_7_TEXT,13_8,13_9,14,14_10_TEXT,15_1,15_2,15_3,15_4,15_5,15_6,15_7,15_8,15_9,15_10,15_10_TEXT,15_11,16,16_4_TEXT,17,18,18_10_TEXT,19,19_5_TEXT,20,20_5_TEXT,21,22,22_5_TEXT,53,53_7_TEXT,54,55,56,57,57_6_TEXT,58,59,60,61,61_6_TEXT,62,63,63_4_TEXT,64,64_5_TEXT,23,23_10_TEXT,24_1,24_2,24_3,24_4,24_5,24_6,24_7,24_8,24_9,24_10,24_10_TEXT,24_11,25,25_4_TEXT,26,27,28,28_10_TEXT,29,29_11_TEXT,30,30_5_TEXT,31,32,32_5_TEXT,33,33_6_TEXT,34_1,34_2,34_3,34_4,34_5,34_6,34_6_TEXT,34_7,35,35_4_TEXT,36,37,38,39,39_12_TEXT,40,40_12_TEXT,41,41_5_TEXT,42,43,43_5_TEXT,44,44_7_TEXT,45_1,45_2,45_3,45_4,45_5,45_6,45_7,45_7_TEXT,45_8,46_1,46_2,46_3,46_4,46_5,46_6,46_7,46_7_TEXT,46_8,47,47_10_TEXT,48,48_12_TEXT,49,49_10_TEXT,50,50_5_TEXT,51,52,52_5_TEXT,WeatherEvent,TimePer,Participant ID
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:29:02,11/11/2025 9:37:08,100,486,True,11/11/2025 9:37:09,R_1MAvxzDSiL7sRr3,1,70118,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),Inability to work due to weather,,"Smartphone,Television",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Online search (e.g., Google, Safari)",,,,,Moderately,,,,,,,,,,,,Moderately,,,,,"School and workplace closure notices,Transportation updates (e.g., public transit, road closures)",,,,,,,,Somewhat easy,,Somewhat difficult,,,,National Weather Service,,Very influential,"Local news station apps (e.g., 4WWL)",,"Internet and cell data outages,Power outages",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Local, neighborhood-scale information,Trusted messengers (e.g., community organizations)",,Often,Not applicable,,I am not affiliated with any community organizations.,,I rent my home.,No,No,,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$15,000 to $24,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,43074426
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:27:51,11/11/2025 9:37:32,100,580,True,11/11/2025 9:37:32,R_7NOOYEvTeD4rY6C,1,Other,70114,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),,,"Computer/laptop,Radio,Smartphone",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,Very,,,,,,,,,,Very,Very,,,,,,I do not look for any information.,,,,,,,,,,,,,,I do not know which agency sends texts,,Very influential,"Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Conflicting information from different sources,Accessing a smartphone or other device,Power outages",,I do not have any issues with available flood information.,,Sometimes,Not applicable,,"Emergency Legal Responders (ELR),Imagine WaterWorks,Neighborhood associations",,I do not rent or own my home.,Yes,I am unsure if it is included in my insurance currently,Life insurance,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","Less than $10,000",Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,39072139
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:30:04,11/11/2025 9:37:55,100,470,True,11/11/2025 9:37:55,R_3SueNvy6uuq1ua0,1,Other,70128,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Loss of income",,"Computer/laptop,Smartphone,Television",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,,,Extremely,,,,,,,,,Moderately,,Extremely,Very,Extremely,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Sandbag pickup,Status of drainage pumps",,Very easy,Very easy,Somewhat difficult,,,Somewhat easy,,Very difficult,,,,,National Weather Service,,Moderately influential,"Local news station apps (e.g., 4WWL),Social media (e.g., Facebook, Instagram, Twitter/X)",,"Internet and cell data outages,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines)",,Rarely,Not applicable,,Emergency Legal Responders (ELR),,I do not rent or own my home.,I do not know,I do not know,,,18-34,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$10,000 to $14,999",Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,16229995
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:27:50,11/11/2025 9:38:41,100,651,True,11/11/2025 9:38:42,R_3JeI8rUJMHeLgIC,1,Other,70114,11-20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Loss of income",,"Computer/laptop,Radio,Smartphone,Television",,"Local news (e.g., TV, radio)",,"Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Very,,,,,,,,,,,Very,Moderately,,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Shelter opening,Sandbag pickup,School and workplace closure notices,Status of drainage pumps",,Somewhat easy,Neither easy nor difficult,Neither easy nor difficult,,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,Neither easy nor difficult,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Very influential,"Local news station apps (e.g., 4WWL),NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Accessing a smartphone or other device,Internet and cell data outages,Power outages",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Always,Not applicable,,I am not affiliated with any community organizations.,,I do not rent or own my home.,I do not know,I am unsure if it is included in my insurance currently,,,18-34,"Less than a high school diploma (e.g., Secondary school or preparatory school diploma), or equivalent","$10,000 to $14,999",Black or African American,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,34120367
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:27:24,11/11/2025 9:38:51,100,686,True,11/11/2025 9:38:51,R_3pUKkPazJ7glUD7,1,Other,70122,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Inability to work due to weather,Insurance not fully covering car damage",,"Smartphone,Television",,"Local news (e.g., TV, radio)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,Somewhat,,,,,,,,,,,,Very,,,,,,"Evacuation orders/mandatory notices,Sandbag pickup,School and workplace closure notices",,Somewhat easy,,,,,Somewhat easy,Very easy,,,,,,Nola Ready (City of New Orleans),,Very influential,"Local news station apps (e.g., 4WWL),NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X)",,"Internet and cell data outages,Power outages",,"Local, neighborhood-scale information",,Always,Not applicable,,Common Ground,,I rent my home.,No,No,,,35-54,Some college,"$35,000 to $49,999",Black or African American,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,41964927
English V2,11/11/2025 1:22 PM PST,11/11/2025 9:37:37,11/11/2025 9:44:29,100,412,True,11/11/2025 9:44:30,R_7DSPA74RhkKCX8B,1,Other,70122,Less than 1 year,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Long-term recovery after the event,"Insurance not fully covering home damage,Insurance deductible",,Smartphone,,"Community sources (e.g., friends, family, social groups)",,"Local government (e.g., city, state)",,Very,,,,,,,,,,,,Very,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emergency Legal Responders (ELR),Imagine WaterWorks,Mutual Aid Disaster Relief (MADR)",,I own my home.,Yes,I am unsure if it is included in my insurance currently,"Car insurance,Homeowner’s Insurance,Health Insurance",,18-34,"Bachelor’s Degree (e.g., 4-year university)","$50,000 to $74,999",White,,No,Female,,Vision difficulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Financial aid resources,,,,First 6 weeks,,,,,,,,,Neither easy nor difficult,,,,,,,Insurance,,"FEMA,Social media (e.g., Facebook, Instagram, Twitter/X),NOLA Ready,Nextdoor App",,"Access to power,Access to internet,Access to technology (e.g., no computer, limited phone access, small screen size),Distrust of information sources (e.g., FEMA, United Way, Arc)",,"Clearer written instructions (e.g., permitting information, temporary housing guidelines),Clearer visual resources (e.g., infrastructure damage maps),In-person support (e.g., local organizers),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Sometimes,Spanish,,intense flood,to recover from,17318109
English V2,11/11/2025 1:22 PM PST,11/11/2025 11:37:29,11/11/2025 11:58:03,100,1233,True,11/11/2025 11:58:04,R_7n1bTCEu6B52iXu,0.8999999761581420,Other,70116,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Television",,Text alerts or emergency notifications,,"Community sources (e.g., friends, family, social groups),Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,,,,,,Extremely,,,,,Very,Very,Extremely,Moderately,,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Sandbag pickup,Status of drainage pumps,Transportation updates (e.g., public transit, road closures),Other (please specify)",Time b4 storm onset,Somewhat difficult,,Very easy,,,Somewhat difficult,,Somewhat difficult,Somewhat easy,Somewhat easy,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Extremely influential,"Local news station apps (e.g., 4WWL),Smart911,NOLA Ready,Nextdoor App,Social media (e.g., Facebook, Instagram, Twitter/X)",,I have not faced challenges in accessing information in the event of flash floods or hurricanes.,,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Often,Spanish,,"Faith-based organizations,Neighborhood associations,Other (please specify)","Community Activist Orgs, ie VOTE, Power Coalition, DSA, RISE, etc",I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance,Life insurance",,65+,"Bachelor’s Degree (e.g., 4-year university)","$10,000 to $14,999",Black or African American,,Prefer not to answer,Female,,Other (please specify),"I'm a senior, who lives alone. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,39192641
English V2,11/12/2025 12:34 PM PST,11/11/2025 16:37:43,11/11/2025 19:04:52,100,8829,True,11/11/2025 19:04:52,R_67jI6ZtRlSDeyPV,1,Other,70119,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Immediately after the event,"Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Television",,"Community sources (e.g., friends, family, social groups)",,"Community sources (e.g., friends, family, social groups),Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,Very,,,,,,,,,,,Very,Moderately,Moderately,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Common Ground,Emergency Legal Responders (ELR),Imagine WaterWorks",,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance",,18-34,"Bachelor’s Degree (e.g., 4-year university)","$35,000 to $49,999",White,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weather updates (e.g., extended heat, rain),Work or school closure updates,Business closure updates,Power outage updates,Street closure updates",,Somewhat easy,Neither easy nor difficult,Somewhat difficult,Somewhat easy,Somewhat difficult,,,,"Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,Never,Rarely,"FEMA,Social media (e.g., Facebook, Instagram, Twitter/X),NOLA Ready,Weather apps",,"Cell service disruptions,Internet outages,Conflicting information from different sources,Difficulty finding neighborhood-level information,Misinformation (outdated, incorrect, or misleading updates),Power outages,Wrong or outdated information online (e.g., Google, artificial intelligence “AI” platforms like ChatGPT)",,"Clearer visual resources (e.g., infrastructure damage maps, road closure updates),Local, neighborhood-scale information,Trusted messengers (e.g., community organizations)",,Rarely,Spanish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,immediately after,33342407
English V2,11/12/2025 12:34 PM PST,11/11/2025 19:07:12,11/11/2025 19:17:10,100,598,True,11/11/2025 19:17:11,R_5e3a5Z8WmpZFkb7,1,Other,70119,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Before the event (preparation),"Insurance not fully covering home damage,Insurance deductible",,"Radio,Smartphone",,"Community sources (e.g., friends, family, social groups)",,"Community sources (e.g., friends, family, social groups),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,Moderately,,,,,,,,,,,Very,,,Somewhat,,,,,,"Rainfall forecast,Rules about parking on neutral ground,Sandbag pickup,Status of drainage pumps,Transportation updates (e.g., public transit, road closures)",,,,Somewhat easy,Somewhat easy,,Somewhat easy,,Very difficult,Very difficult,,,,Nola Ready (City of New Orleans),,Very influential,Weather apps,,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Misinformation/Incorrect information",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Local, neighborhood-scale information",,Sometimes,Spanish,,I am not affiliated with any community organizations.,,I own my home.,Yes,Yes,"Car insurance,Homeowner’s Insurance,Health Insurance,Other (please specify)",Instrument insurance ,35-54,"Bachelor’s Degree (e.g., 4-year university)","$35,000 to $49,999",White,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,before,24486102
English V2,11/12/2025 12:34 PM PST,11/11/2025 18:13:47,11/11/2025 19:50:07,100,5779,True,11/11/2025 19:50:07,R_38LIbHxvev9GBfh,1,70117,,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Hurricanes,Before the event (preparation),Insurance not fully covering car damage,,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone,Television",,"Community sources (e.g., friends, family, social groups)",,"Online search (e.g., Google, Safari)",,Extremely,,,,,,,,,,,,,,,Very,,,,,Rainfall forecast,,,,Somewhat difficult,,,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans)",,Very influential,NOLA Ready,,Conflicting information from different sources,,"Clearer written instructions (e.g., flood safety tips, shelter guidelines)",,Often,Not applicable,,Common Ground,,I rent my home.,Yes,No,"Car insurance,Health Insurance",,35-54,Some college,"$50,000 to $74,999",White,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hurricane,before,13192686
English V2,11/12/2025 12:34 PM PST,11/11/2025 19:50:50,11/11/2025 20:01:08,100,618,True,11/11/2025 20:01:08,R_1flsR5Zf8HI4YZr,1,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Flash Floods,Before the event (preparation),"Insurance not fully covering car damage,Insurance deductible",,Smartphone,,Text alerts or emergency notifications,,"Community sources (e.g., friends, family, social groups),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,,,,,,,Extremely,,,,,Very,,,Moderately,Very,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Rules about parking on neutral ground,Status of drainage pumps",,Very easy,,Somewhat easy,Neither easy nor difficult,,,,Neither easy nor difficult,,,,,"Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Very influential,"NOLA Ready,Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Misinformation/Incorrect information",,"Clearer visual resources (e.g., flood maps, potential road closures, distribution points),Local, neighborhood-scale information,Trusted messengers (e.g., community organizations)",,Always,Not applicable,,I am not affiliated with any community organizations.,,I rent my home.,No,No,,,35-54,"High school diploma, GED, or equivalent (e.g., Secondary school or preparatory school diploma)","$50,000 to $74,999",White,,Yes,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash flood,before,18458825
English V2,11/12/2025 11:49 PM PST,11/12/2025 13:14:41,11/12/2025 13:22:25,100,463,True,11/12/2025 13:22:25,R_6JIooTo3gX6oNwF,1,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,During the event,"Uninsured home damage,Uninsured furniture or other assets,Inability to work due to weather,Insurance not fully covering car damage,Loss of income,Other (please specify)","Running out of supplies, trapped in the house- or evacuated and unable to return home, it is expensive to evacuate","Computer/laptop,In person (i.e., word of mouth),Smartphone,Other (please specify)","TV news, online","Local government (e.g., city, state)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,,Moderately,,,,,,,,,,,,,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Common Ground,Mutual Aid Disaster Relief (MADR),Other (please specify)",I am part of many smaller groups and initiatives,I rent my home.,No,No,,,35-54,Master’s Degree,"$75,000 to $99,999",White,,No,Female,,Mobility difficulty,,"Evacuation routes,Real-time flood maps,Status of drainage pumps,Other (please specify)","How fast the water is flooding, how much more expected rainfall or how dangerous it is going to become",,,,,,,,,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy),Other (please specify)","During a flash flood/street flood not as much, but during a storm with high wind that effects more people we get alerts",Never,Sometimes,Weather apps,,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Internet outages,Misinformation (outdated, incorrect, or misleading updates),Power outages,Wrong or outdated information online (e.g., Google, artificial intelligence “AI” platforms like ChatGPT)",,"Local, neighborhood-scale information,Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Other (please specify)","Information that is more practical, useful and directive",Sometimes,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,during,35057260
English V2,11/12/2025 11:49 PM PST,11/12/2025 13:28:19,11/12/2025 13:34:42,100,383,True,11/12/2025 13:34:43,R_5CPMQ9hvhzUZoGr,1,70130,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),I am not worried about covering expenses,,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone",,"Community sources (e.g., friends, family, social groups)",,"Local government (e.g., city, state),Local news (e.g., TV, radio),Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app),Online search (e.g., Google, Safari)",,Very,,,,,,,,,,,,Moderately,Moderately,Somewhat,Somewhat,,,,,"Evacuation orders/mandatory notices,Guidance on protecting property (e.g., flood proofing, insurance, pets),Rainfall forecast,Rules about parking on neutral ground,School and workplace closure notices,Status of drainage pumps",,Very easy,Somewhat easy,Somewhat easy,Neither easy nor difficult,,,Very easy,Neither easy nor difficult,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,"Social media (e.g., Facebook, Instagram, Twitter/X),Weather apps",,Difficulty finding neighborhood-level information,,"Local, neighborhood-scale information",,Often,Not applicable,,I am not affiliated with any community organizations.,,I rent my home.,No,No,,,18-34,Master’s Degree,"$35,000 to $49,999",White,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,6491491
English V2,11/12/2025 11:49 PM PST,11/12/2025 13:28:50,11/12/2025 13:34:57,100,367,True,11/12/2025 13:34:57,R_5HqulL03jDXA0yV,1,70117,,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,During the event,"Insurance not fully covering home damage,Insurance not fully covering car damage,Loss of income",,"Computer/laptop,In person (i.e., word of mouth),Radio,Smartphone",,"Local news (e.g., TV, radio)",,"Local government (e.g., city, state)",,,,Very,,,,,,,,,,Very,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Imagine WaterWorks,Mutual Aid Disaster Relief (MADR)",,I rent my home.,No,No,,,35-54,"Bachelor’s Degree (e.g., 4-year university)","$50,000 to $74,999",White,,No,Female,,Does not apply,,"Availability of emergency supplies (e.g., water, food, sandbags),Health and safety guidance (e.g., boil water notices, disease prevention),Real-time flood maps,Rules about parking on neutral ground,Status of drainage pumps,Other (please specify)",Storm info,,,,,,,,,,,,,"National Weather Service,Utility providers (e.g., Entergy)",,Never,Rarely,I do not use mobile apps.,,"Conflicting information from different sources,Internet outages,Misinformation (outdated, incorrect, or misleading updates)",,"Clearer written instructions (e.g., evacuation and shelter instructions, flood safety information),Clearer visual resources (e.g., flood maps, road closures, distribution points),Trusted messengers (e.g., community organizations),Other (please specify)",Knowing how long power will. E out,Sometimes,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,during,25722589
English V2,11/12/2025 11:49 PM PST,11/12/2025 13:32:51,11/12/2025 13:38:48,100,357,True,11/12/2025 13:38:49,R_5CBLKLZvCWnDSD2,1,70117,,1-5 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Insurance not fully covering home damage,Insurance not fully covering car damage,Insurance deductible,Loss of income,Other (please specify)","Buying extra storm supplies
","Computer/laptop,In person (i.e., word of mouth),Smartphone",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,"Local news (e.g., TV, radio)",,,,,Extremely,,,,,,,,,,Extremely,,,,,,,"Evacuation orders/mandatory notices,Rainfall forecast,Rules about parking on neutral ground,Sandbag pickup,School and workplace closure notices,Status of drainage pumps,Transportation updates (e.g., public transit, road closures),Other (please specify)",When stores will close,Somewhat easy,,Somewhat difficult,Very easy,,Neither easy nor difficult,Neither easy nor difficult,Somewhat difficult,Somewhat difficult,Somewhat difficult,,,"Utility providers (e.g., Entergy)",,Very influential,I do not use mobile apps.,,"Conflicting information from different sources,Difficulty finding neighborhood-level information,Misinformation/Incorrect information",,"Clearer written instructions (e.g., flood safety tips, shelter guidelines),In-person support (e.g., local organizers),Trusted messengers (e.g., community organizations)",,Often,Not applicable,,Other (please specify),Nonprofit ,I rent my home.,No,No,,,35-54,Master’s Degree,"$50,000 to $74,999",White,,No,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,6268047
English V2,11/12/2025 11:49 PM PST,11/12/2025 13:32:44,11/12/2025 13:38:57,100,373,True,11/12/2025 13:38:58,R_3rceMYm0C2y43Xp,1,Other,70119,6-10 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Insurance not fully covering car damage,Insurance deductible",,"In person (i.e., word of mouth),Smartphone",,"Community sources (e.g., friends, family, social groups)",,"Social media (e.g., Facebook, Twitter/X, Instagram, Nextdoor app)",,Very,,,,,,,,,,,,,,Extremely,,,,,,"Evacuation orders/mandatory notices,Status of drainage pumps",,Somewhat easy,,,,,,,Somewhat difficult,,,,,"National Weather Service,Nola Ready (City of New Orleans),Utility providers (e.g., Entergy)",,Moderately influential,"Social media (e.g., Facebook, Instagram, Twitter/X)",,"Difficulty finding neighborhood-level information,Internet and cell data outages,Power outages",,"Local, neighborhood-scale information,Trusted messengers (e.g., community organizations)",,Always,Not applicable,,"Mutual Aid Disaster Relief (MADR),Other (please specify)",Work for Rebuilding Together New Orleans (disaster response),I rent my home.,Yes,Yes,"Car insurance,Renter’s Insurance,Health Insurance",,18-34,Master’s Degree,"$100,000 to $149,999",White,,No,Female,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,18181092
English V2,11/12/2025 11:49 PM PST,11/8/2025 9:22:56,11/12/2025 13:47:46,100,361490,True,11/12/2025 13:47:47,R_7FesZ8CUyCHqHVW,1,70117,,Over 20 years,Yes,"Yes, I consent to participate in this study and am at least 18 years of age.",Both equally important,Before the event (preparation),"Uninsured home damage,Uninsured car,Inability to work due to weather,Loss of income",,"Computer/laptop,Radio",,"Local news (e.g., TV, radio)",,"Community sources (e.g., friends, family, social groups)",,,,Extremely,,,,,,,,,Very,,,,,,,,,Status of drainage pumps,,,,,,,,,Very difficult,,,,,"National Weather Service,Utility providers (e.g., Entergy)",,Very influential,I do not use mobile apps.,,"Difficulty finding neighborhood-level information,Misinformation/Incorrect information,Other (please specify)",They don't know when it will flood,"Multiple, accessible formats (e.g., visuals, videos, large print, screen readers, captions),Trusted messengers (e.g., community organizations)",,Often,Not applicable,,I am not affiliated with any community organizations.,,I own my home.,Yes,I am unsure if it is included in my insurance currently,"Car insurance,Homeowner’s Insurance",,35-54,Master’s Degree,"$75,000 to $99,999",White,,,Male,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intense flood,before,13536730
